Ordem,Cond pgto,Condição pagamento
19572354,I084,Demais
19572355,I084,Demais
19572356,I084,Demais
19572385,I084,Demais
19572387,I084,Demais
19572417,I084,Demais
19572418,I084,Demais
19572419,I084,Demais
19572420,I084,Demais
19572421,I084,Demais
19572422,I084,Demais
19572423,I084,Demais
19572427,I084,Demais
19572428,I084,Demais
19572429,I084,Demais
19572431,I084,Demais
19572432,I084,Demais
19572433,I084,Demais
19572434,I084,Demais
19572437,I084,Demais
19572438,I084,Demais
19572439,I084,Demais
19572440,I084,Demais
19572442,I084,Demais
19572444,I084,Demais
19572448,I084,Demais
19572449,I084,Demais
19572508,I084,Demais
19572509,I084,Demais
19572510,I084,Demais
19572511,I084,Demais
19572517,I084,Demais
19572614,I084,Demais
19572615,I084,Demais
19572616,I084,Demais
19572838,I084,Demais
19572840,I084,Demais
19572907,I084,Demais
19572908,I084,Demais
19572909,I084,Demais
19572912,I084,Demais
19572913,I084,Demais
19572914,I084,Demais
19572915,I084,Demais
19572916,I084,Demais
19572917,I084,Demais
19572918,I084,Demais
19572919,I084,Demais
19572920,I084,Demais
19572921,I084,Demais
19572922,I084,Demais
19572923,I084,Demais
19572924,I084,Demais
19572925,I084,Demais
19572926,I084,Demais
19572928,I084,Demais
19572929,I084,Demais
19572930,I084,Demais
19572931,I084,Demais
19572932,I084,Demais
19572933,I084,Demais
19572934,I084,Demais
19572935,I084,Demais
19572937,I084,Demais
19572938,I084,Demais
19572939,I084,Demais
19572940,I084,Demais
19572941,I084,Demais
19572942,I084,Demais
19572943,I084,Demais
19572944,I084,Demais
19572945,I084,Demais
19572946,I084,Demais
19572947,I084,Demais
19572948,I084,Demais
19572949,I084,Demais
19572950,I084,Demais
19572951,I084,Demais
19572952,I084,Demais
19572953,I084,Demais
19572954,I084,Demais
19572955,I084,Demais
19572956,I084,Demais
19572957,I084,Demais
19572958,I084,Demais
19572959,I084,Demais
19572960,I084,Demais
19572961,I084,Demais
19572962,I084,Demais
19572963,I084,Demais
19572964,I084,Demais
19572965,I084,Demais
19572966,I084,Demais
19572967,I084,Demais
19572968,I084,Demais
19572969,I084,Demais
19572970,I084,Demais
19572971,I084,Demais
19572972,I084,Demais
19572973,I084,Demais
19572974,I084,Demais
19572975,I084,Demais
19573003,I084,Demais
19573004,I084,Demais
19573005,I084,Demais
19573006,I084,Demais
19573007,I084,Demais
19573008,I084,Demais
19573009,I084,Demais
19573010,I084,Demais
19573012,I084,Demais
19573013,I084,Demais
19573015,I084,Demais
19573016,I084,Demais
19573017,I084,Demais
19573018,I084,Demais
19573019,I084,Demais
19573020,I084,Demais
19573021,I084,Demais
19573022,I084,Demais
19573023,I084,Demais
19573025,I084,Demais
19573028,I084,Demais
19573029,I084,Demais
19573084,I084,Demais
19573102,I084,Demais
19573103,I084,Demais
19573104,I084,Demais
19573105,I084,Demais
19573106,I084,Demais
19573108,I084,Demais
19573109,I084,Demais
19573110,I084,Demais
19573117,I084,Demais
19573121,I084,Demais
19573122,I084,Demais
19573123,I084,Demais
19573124,I084,Demais
19573125,I084,Demais
19573129,I084,Demais
19573130,I084,Demais
19573131,I084,Demais
19573132,I084,Demais
19573133,I084,Demais
19573134,I084,Demais
19573135,I084,Demais
19573138,I084,Demais
19573139,I084,Demais
19573140,I084,Demais
19573141,I084,Demais
19573201,I084,Demais
19573202,I084,Demais
19573203,I084,Demais
19573204,I084,Demais
19573205,I084,Demais
19573206,I084,Demais
19573207,I084,Demais
19573208,I084,Demais
19573209,I084,Demais
19573210,I084,Demais
19573211,I084,Demais
19573212,I084,Demais
19573213,I084,Demais
19573214,I084,Demais
19573219,I084,Demais
19573220,I084,Demais
19573221,I084,Demais
19573222,I084,Demais
19573223,I084,Demais
19573224,I084,Demais
19573225,I084,Demais
19573226,I084,Demais
19573227,I084,Demais
19573232,I084,Demais
19573233,I084,Demais
19573234,I084,Demais
19573235,I084,Demais
19573236,I084,Demais
19573237,I084,Demais
19573238,I084,Demais
19573239,I084,Demais
19573240,I084,Demais
19573241,I084,Demais
19573301,I084,Demais
19573302,I084,Demais
19573303,I084,Demais
19573304,I084,Demais
19573305,I084,Demais
19573306,I084,Demais
19573307,I084,Demais
19573308,I084,Demais
19573309,I084,Demais
19573310,I084,Demais
19573311,I084,Demais
19573312,I084,Demais
19573313,I084,Demais
19573314,I084,Demais
19573315,I084,Demais
19573316,I084,Demais
19573317,I084,Demais
19573318,I084,Demais
19573319,I084,Demais
19573320,I084,Demais
19573321,I084,Demais
19573322,I084,Demais
19573323,I084,Demais
19573324,I084,Demais
19573325,I084,Demais
19573326,I084,Demais
19573327,I084,Demais
19573328,I084,Demais
19573330,I084,Demais
19573331,I084,Demais
19573332,I084,Demais
19573333,I084,Demais
19573334,I084,Demais
19573346,I084,Demais
19573347,I084,Demais
19573348,I084,Demais
19573349,I084,Demais
19573395,I084,Demais
19573403,I084,Demais
19573404,I084,Demais
19573405,I084,Demais
19573406,I084,Demais
19573407,I084,Demais
19573408,I084,Demais
19573409,I084,Demais
19573410,I084,Demais
19573413,I084,Demais
19573414,I084,Demais
19573415,I084,Demais
19573416,I084,Demais
19573417,I084,Demais
19573421,I084,Demais
19573422,I084,Demais
19573423,I084,Demais
19573424,I084,Demais
19573425,I084,Demais
19573426,I084,Demais
19573427,I084,Demais
19573429,I084,Demais
19573430,I084,Demais
19573501,I084,Demais
19573502,I084,Demais
19573503,I084,Demais
19573504,I084,Demais
19573505,I084,Demais
19573506,I084,Demais
19573507,I084,Demais
19573508,I084,Demais
19573509,I084,Demais
19573510,I084,Demais
19573511,I084,Demais
19573514,I084,Demais
19573515,I084,Demais
19573516,I084,Demais
19573571,I084,Demais
19573601,I084,Demais
19573602,I084,Demais
19573603,I084,Demais
19573604,I084,Demais
19573605,I084,Demais
19573606,I084,Demais
19573607,I084,Demais
19573608,I084,Demais
19573609,I084,Demais
19573610,I084,Demais
19573611,I084,Demais
19573612,I084,Demais
19573613,I084,Demais
19573614,I084,Demais
19573615,I084,Demais
19573616,I084,Demais
19573617,I084,Demais
19573618,I084,Demais
19573621,I084,Demais
19573622,I084,Demais
19573623,I084,Demais
19573624,I084,Demais
19573625,I084,Demais
19573628,I084,Demais
19573629,I084,Demais
19573630,I084,Demais
19573631,I084,Demais
19573634,I084,Demais
19573635,I084,Demais
19573702,I084,Demais
19573703,I084,Demais
19573704,I084,Demais
19573705,I084,Demais
19573706,I084,Demais
19573712,I084,Demais
19573713,I084,Demais
19573714,I084,Demais
19573715,I084,Demais
19573716,I084,Demais
19573717,I084,Demais
19573718,I084,Demais
19573752,I084,Demais
19573807,I084,Demais
19573808,I084,Demais
19573809,I084,Demais
19573899,I084,Demais
19573901,I084,Demais
19573902,I084,Demais
19573903,I084,Demais
19573904,I084,Demais
19573905,I084,Demais
19573906,I084,Demais
19573907,I084,Demais
19573908,I084,Demais
19573909,I084,Demais
19573910,I084,Demais
19573911,I084,Demais
19573912,I084,Demais
19573913,I084,Demais
19573914,I084,Demais
19573915,I084,Demais
19573916,I084,Demais
19573917,I084,Demais
19573918,I084,Demais
19573919,I084,Demais
19573920,I084,Demais
19573921,I084,Demais
19573922,I084,Demais
19573923,I084,Demais
19573924,I084,Demais
19573926,I084,Demais
19573927,I084,Demais
19573928,I084,Demais
19573929,I084,Demais
19573930,I084,Demais
19573931,I084,Demais
19573932,I084,Demais
19573933,I084,Demais
19573934,I084,Demais
19573935,I084,Demais
19573936,I084,Demais
19574103,I084,Demais
19574200,I084,Demais
19574401,I084,Demais
19574402,I084,Demais
19574403,I084,Demais
19574404,I084,Demais
19574405,I084,Demais
19574406,I084,Demais
19574451,I084,Demais
19574501,I084,Demais
19574502,I084,Demais
19574506,I084,Demais
19574507,I084,Demais
19574508,I084,Demais
19574509,I084,Demais
19574510,I084,Demais
19574511,I084,Demais
19574513,I084,Demais
19574514,I084,Demais
19574515,I084,Demais
19574516,I084,Demais
19574517,I084,Demais
19574601,I084,Demais
19574603,I084,Demais
19574604,I084,Demais
19574605,I084,Demais
19574616,I084,Demais
19574802,I084,Demais
19574803,I084,Demais
19574804,I084,Demais
19574806,I084,Demais
19574807,I084,Demais
19574808,I084,Demais
19574809,I084,Demais
19574810,I084,Demais
19574814,I084,Demais
19574815,I084,Demais
19574816,I084,Demais
19574817,I084,Demais
19574818,I084,Demais
19574877,I084,Demais
19575001,I084,Demais
19575003,I084,Demais
19575004,I084,Demais
19575005,I084,Demais
19575006,I084,Demais
19575007,I084,Demais
19575011,I084,Demais
19575012,I084,Demais
19575014,I084,Demais
19575101,I084,Demais
19575102,I084,Demais
19575103,I084,Demais
19575104,I084,Demais
19575105,I084,Demais
19575106,I084,Demais
19575107,I084,Demais
19575108,I084,Demais
19575109,I084,Demais
19575110,I084,Demais
19575111,I084,Demais
19575112,I084,Demais
19575113,I084,Demais
19575114,I084,Demais
19575115,I084,Demais
19575116,I084,Demais
19575117,I084,Demais
19575118,I084,Demais
19575119,I084,Demais
19575120,I084,Demais
19575121,I084,Demais
19575122,I084,Demais
19575123,I084,Demais
19575124,I084,Demais
19575125,I084,Demais
19575126,I084,Demais
19575127,I084,Demais
19575131,I084,Demais
19575210,I084,Demais
19575211,I084,Demais
19575303,I084,Demais
19575304,I084,Demais
19575305,I084,Demais
19575306,I084,Demais
19575309,I084,Demais
19575310,I084,Demais
19575311,I084,Demais
19575312,I084,Demais
19575313,I084,Demais
19575314,I084,Demais
19575315,I084,Demais
19575316,I084,Demais
19575317,I084,Demais
19575318,I084,Demais
19575319,I084,Demais
19575320,I084,Demais
19575321,I084,Demais
19575322,I084,Demais
19575323,I084,Demais
19575325,I084,Demais
19575326,I084,Demais
19575408,I084,Demais
19575409,I084,Demais
19575410,I084,Demais
19575411,I084,Demais
19575412,I084,Demais
19575413,I084,Demais
19575414,I084,Demais
19575415,I084,Demais
19575416,I084,Demais
19575417,I084,Demais
19575502,I084,Demais
19575503,I084,Demais
19575504,I084,Demais
19575505,I084,Demais
19575506,I084,Demais
19575507,I084,Demais
19575508,I084,Demais
19575509,I084,Demais
19575510,I084,Demais
19575602,I084,Demais
19575604,I084,Demais
19575605,I084,Demais
19575606,I084,Demais
19575607,I084,Demais
19575608,I084,Demais
19575609,I084,Demais
19575703,I084,Demais
19575704,I084,Demais
19575705,I084,Demais
19575706,I084,Demais
19575707,I084,Demais
19575709,I084,Demais
19575801,I084,Demais
19575802,I084,Demais
19575803,I084,Demais
19575804,I084,Demais
19575805,I084,Demais
19575808,I084,Demais
19575809,I084,Demais
19575810,I084,Demais
19575811,I084,Demais
19575812,I084,Demais
19575813,I084,Demais
19575814,I084,Demais
19575815,I084,Demais
19575816,I084,Demais
19575817,I084,Demais
19575818,I084,Demais
19575820,I084,Demais
19575822,I084,Demais
19575823,I084,Demais
19575824,I084,Demais
19575825,I084,Demais
19575901,I084,Demais
19575902,I084,Demais
19575903,I084,Demais
19575904,I084,Demais
19575905,I084,Demais
19575906,I084,Demais
19575907,I084,Demais
19575908,I084,Demais
19575909,I084,Demais
19575910,I084,Demais
19575911,I084,Demais
19575919,I084,Demais
19575920,I084,Demais
19575922,I084,Demais
19575924,I084,Demais
19575925,I084,Demais
19575926,I084,Demais
19575927,I084,Demais
19576102,I084,Demais
19576108,I084,Demais
19576109,I084,Demais
19576110,I084,Demais
19576203,I084,Demais
19576204,I084,Demais
19576205,I084,Demais
19576206,I084,Demais
19576207,I084,Demais
19576208,I084,Demais
19576209,I084,Demais
19576210,I084,Demais
19576211,I084,Demais
19576212,I084,Demais
19576213,I084,Demais
19576554,I084,Demais
19576563,I084,Demais
19576564,I084,Demais
19576565,I084,Demais
19576566,I084,Demais
19576601,I084,Demais
19576602,I084,Demais
19576605,I084,Demais
19576606,I084,Demais
19576607,I084,Demais
19576608,I084,Demais
19576609,I084,Demais
19576610,I084,Demais
19576611,I084,Demais
19576612,I084,Demais
19576614,I084,Demais
19576615,I084,Demais
19576616,I084,Demais
19576617,I084,Demais
19576618,I084,Demais
19576619,I084,Demais
19576620,I084,Demais
19576701,I084,Demais
19576702,I084,Demais
19576703,I084,Demais
19576704,I084,Demais
19576705,I084,Demais
19576706,I084,Demais
19576707,I084,Demais
19576708,I084,Demais
19576710,I084,Demais
19576711,I084,Demais
19576712,I084,Demais
19576713,I084,Demais
19576715,I084,Demais
19576716,I084,Demais
19576717,I084,Demais
19576718,I084,Demais
19576722,I084,Demais
19576801,I084,Demais
19576802,I084,Demais
19576803,I084,Demais
19576804,I084,Demais
19576805,I084,Demais
19576808,I084,Demais
19576809,I084,Demais
19576810,I084,Demais
19576812,I084,Demais
19576813,I084,Demais
19576814,I084,Demais
19576818,I084,Demais
19576819,I084,Demais
19576820,I084,Demais
19576821,I084,Demais
19576822,I084,Demais
19576823,I084,Demais
19576824,I084,Demais
19576825,I084,Demais
19576826,I084,Demais
19576827,I084,Demais
19576828,I084,Demais
19576829,I084,Demais
19576830,I084,Demais
19576831,I084,Demais
19576833,I084,Demais
19576901,I084,Demais
19576902,I084,Demais
19576903,I084,Demais
19577163,I084,Demais
19577164,I084,Demais
19577165,I084,Demais
19577166,I084,Demais
19577167,I084,Demais
19577168,I084,Demais
19577169,I084,Demais
19577170,I084,Demais
19577207,I084,Demais
19577301,I084,Demais
19577302,I084,Demais
19577444,I084,Demais
19577445,I084,Demais
19577446,I084,Demais
19577447,I084,Demais
19577448,I084,Demais
19577601,I084,Demais
19577602,I084,Demais
19577603,I084,Demais
19577604,I084,Demais
19577605,I084,Demais
19577606,I084,Demais
19577607,I084,Demais
19577608,I084,Demais
19577609,I084,Demais
19577610,I084,Demais
19577611,I084,Demais
19577612,I084,Demais
19577613,I084,Demais
19577614,I084,Demais
19577615,I084,Demais
19577616,I084,Demais
19577617,I084,Demais
19577618,I084,Demais
19577619,I084,Demais
19577623,I084,Demais
19577701,I084,Demais
19577702,I084,Demais
19577703,I084,Demais
19577705,I084,Demais
19577706,I084,Demais
19577707,I084,Demais
19577709,I084,Demais
19577710,I084,Demais
19577711,I084,Demais
19577717,I084,Demais
19577777,I084,Demais
19577783,I084,Demais
19577784,I084,Demais
19577785,I084,Demais
19577786,I084,Demais
19577787,I084,Demais
19577788,I084,Demais
19578001,I084,Demais
19578002,I084,Demais
19578003,I084,Demais
19578004,I084,Demais
19578005,I084,Demais
19578006,I084,Demais
19578007,I084,Demais
19578008,I084,Demais
19578009,I084,Demais
19578071,I084,Demais
19578108,I084,Demais
19578109,I084,Demais
19578110,I084,Demais
19578111,I084,Demais
19578112,I084,Demais
19578113,I084,Demais
19578114,I084,Demais
19578115,I084,Demais
19578116,I084,Demais
19578117,I084,Demais
19578118,I084,Demais
19578119,I084,Demais
19578120,I084,Demais
19578121,I084,Demais
19578201,I084,Demais
19578202,I084,Demais
19578203,I084,Demais
19578204,I084,Demais
19578205,I084,Demais
19578206,I084,Demais
19578208,I084,Demais
19578210,I084,Demais
19578211,I084,Demais
19578212,I084,Demais
19578213,I084,Demais
19578214,I084,Demais
19578216,I084,Demais
19578217,I084,Demais
19578220,I084,Demais
19578221,I084,Demais
19578222,I084,Demais
19578223,I084,Demais
19578224,I084,Demais
19578225,I084,Demais
19578226,I084,Demais
19578227,I084,Demais
19578228,I084,Demais
19578229,I084,Demais
19578232,I084,Demais
19578301,I084,Demais
19578302,I084,Demais
19578303,I084,Demais
19578304,I084,Demais
19578305,I084,Demais
19578306,I084,Demais
19578307,I084,Demais
19578308,I084,Demais
19578309,I084,Demais
19578310,I084,Demais
19578311,I084,Demais
19578312,I084,Demais
19578313,I084,Demais
19578314,I084,Demais
19578315,I084,Demais
19578316,I084,Demais
19578317,I084,Demais
19578318,I084,Demais
19578319,I084,Demais
19578320,I084,Demais
19578407,I084,Demais
19578408,I084,Demais
19578461,I084,Demais
19578601,I084,Demais
19578602,I084,Demais
19578603,I084,Demais
19578604,I084,Demais
19578605,I084,Demais
19578606,I084,Demais
19578607,I084,Demais
19578870,I084,Demais
19578871,I084,Demais
19579004,I084,Demais
19579253,I084,Demais
19579365,I084,Demais
19579695,I084,Demais
19579696,I084,Demais
19579698,I084,Demais
19579699,I084,Demais
19579902,I084,Demais
19579966,I084,Demais
19580118,I084,Demais
19580497,I084,Demais
19580741,I084,Demais
19580742,I084,Demais
19580743,I084,Demais
19580744,I084,Demais
19580745,I084,Demais
19580822,I084,Demais
19580823,I084,Demais
19580824,I084,Demais
19580825,I084,Demais
19580826,I084,Demais
19580827,I084,Demais
19580828,I084,Demais
19580829,I084,Demais
19580830,I084,Demais
19580831,I084,Demais
19580832,I084,Demais
19580833,I084,Demais
19580834,I084,Demais
19580835,I084,Demais
19580836,I084,Demais
19582398,I084,Demais
19582642,I084,Demais
19582643,I084,Demais
19582645,I084,Demais
19583042,I084,Demais
19583062,I084,Demais
19583118,I084,Demais
19583119,I084,Demais
19583120,I084,Demais
19583121,I084,Demais
19583122,I084,Demais
19583123,I084,Demais
19583124,I084,Demais
19583125,I084,Demais
19583126,I084,Demais
19583173,I084,Demais
19583174,I084,Demais
19583271,I084,Demais
19583272,I084,Demais
19583273,I084,Demais
19583342,I084,Demais
19583522,I084,Demais
19583678,I084,Demais
19583679,I084,Demais
19583680,I084,Demais
19583681,I084,Demais
19583682,I084,Demais
19583683,I084,Demais
19583684,I084,Demais
19583685,I084,Demais
19583686,I084,Demais
19583687,I084,Demais
19583698,I084,Demais
19584228,I084,Demais
19584229,I084,Demais
19584230,I084,Demais
19584547,I084,Demais
19584627,I084,Demais
19584847,I084,Demais
19584880,I084,Demais
19584983,I084,Demais
19584984,I084,Demais
19585043,I084,Demais
19585420,I084,Demais
19585421,I084,Demais
19585586,I084,Demais
19585790,I084,Demais
19586073,I084,Demais
19586079,I084,Demais
19586081,I084,Demais
19586365,I084,Demais
19586517,I084,Demais
19586651,I084,Demais
19586652,I084,Demais
19586839,I084,Demais
19586840,I084,Demais
19587335,I084,Demais
19587336,I084,Demais
19587337,I084,Demais
19587338,I084,Demais
19587339,I084,Demais
19587340,I084,Demais
19587341,I084,Demais
19587463,I084,Demais
19587515,I084,Demais
19587850,I084,Demais
19587851,I084,Demais
19587852,I084,Demais
19587853,I084,Demais
19587953,I084,Demais
19587954,I084,Demais
19587955,I084,Demais
19587956,I084,Demais
19587957,I084,Demais
19588937,I084,Demais
19588944,I084,Demais
19589007,I084,Demais
19589008,I084,Demais
19589009,I084,Demais
19589010,I084,Demais
19589011,I084,Demais
19589012,I084,Demais
19589013,I084,Demais
19589014,I084,Demais
19589015,I084,Demais
19589016,I084,Demais
19589017,I084,Demais
19589018,I084,Demais
19589019,I084,Demais
19589020,I084,Demais
19589021,I084,Demais
19589022,I084,Demais
19589023,I084,Demais
19589024,I084,Demais
19589273,I084,Demais
19589475,I084,Demais
19589740,I084,Demais
19589745,I084,Demais
19589801,I084,Demais
19589802,I084,Demais
19589803,I084,Demais
19589804,I084,Demais
19589805,I084,Demais
19589806,I084,Demais
19589807,I084,Demais
19589808,I084,Demais
19589873,I084,Demais
19589901,I084,Demais
19589952,I084,Demais
19589953,I084,Demais
19589954,I084,Demais
19589955,I084,Demais
19589956,I084,Demais
19589957,I084,Demais
19589958,I084,Demais
19589959,I084,Demais
19590084,I084,Demais
19590085,I084,Demais
19590086,I084,Demais
19590240,I084,Demais
19590241,I084,Demais
19590242,I084,Demais
19590243,I084,Demais
19590244,I084,Demais
19590245,I084,Demais
19590246,I084,Demais
19590358,I084,Demais
19590359,I084,Demais
19590513,I084,Demais
19590514,I084,Demais
19590515,I084,Demais
19590522,I084,Demais
19590523,I084,Demais
19590524,I084,Demais
19590717,I084,Demais
19590718,I084,Demais
19590719,I084,Demais
19590720,I084,Demais
19591204,I084,Demais
19591206,I084,Demais
19591207,I084,Demais
19591208,I084,Demais
19591209,I084,Demais
19591210,I084,Demais
19591211,I084,Demais
19591212,I084,Demais
19591213,I084,Demais
19591214,I084,Demais
19591215,I084,Demais
19591302,I084,Demais
19591601,I084,Demais
19591701,I084,Demais
19591702,I084,Demais
19591740,I084,Demais
19591741,I084,Demais
19591742,I084,Demais
19591743,I084,Demais
19591744,I084,Demais
19591745,I084,Demais
19591746,I084,Demais
19591747,I084,Demais
19591748,I084,Demais
19591749,I084,Demais
19591801,I084,Demais
19591802,I084,Demais
19591803,I084,Demais
19593308,I084,Demais
19593309,I084,Demais
19593310,I084,Demais
19593311,I084,Demais
19593312,I084,Demais
19593313,I084,Demais
19593314,I084,Demais
19593315,I084,Demais
19593316,I084,Demais
19593317,I084,Demais
19593490,I084,Demais
19593597,I084,Demais
19594349,I084,Demais
19594350,I084,Demais
19594355,I084,Demais
19594396,I084,Demais
19594512,I084,Demais
19594513,I084,Demais
19594514,I084,Demais
19594515,I084,Demais
19594516,I084,Demais
19594517,I084,Demais
19594518,I084,Demais
19594519,I084,Demais
19594624,I084,Demais
19594625,I084,Demais
19594628,I084,Demais
19594631,I084,Demais
19594632,I084,Demais
19594633,I084,Demais
19594634,I084,Demais
19594635,I084,Demais
19594636,I084,Demais
19594637,I084,Demais
19594638,I084,Demais
19594639,I084,Demais
19594723,I084,Demais
19594724,I084,Demais
19594725,I084,Demais
19594726,I084,Demais
19594727,I084,Demais
19594728,I084,Demais
19594729,I084,Demais
19594730,I084,Demais
19594731,I084,Demais
19594732,I084,Demais
19594733,I084,Demais
19595105,I084,Demais
19595106,I084,Demais
19595219,I084,Demais
19595220,I084,Demais
19595221,I084,Demais
19595373,I084,Demais
19595374,I084,Demais
19595375,I084,Demais
19595376,I084,Demais
19595377,I084,Demais
19595413,I084,Demais
19595682,I084,Demais
19595683,I084,Demais
19595684,I084,Demais
19595685,I084,Demais
19595686,I084,Demais
19595693,I084,Demais
19595694,I084,Demais
19595695,I084,Demais
19595748,I084,Demais
19595862,I084,Demais
19595863,I084,Demais
19595871,I084,Demais
19595872,I084,Demais
19595873,I084,Demais
19595874,I084,Demais
19595875,I084,Demais
19595876,I084,Demais
19595877,I084,Demais
19596072,I084,Demais
19596138,I084,Demais
19596211,I084,Demais
19596212,I084,Demais
19596345,I084,Demais
19596346,I084,Demais
19596347,I084,Demais
19596348,I084,Demais
19596349,I084,Demais
19596350,I084,Demais
19596359,I084,Demais
19596360,I084,Demais
19596361,I084,Demais
19596364,I084,Demais
19596385,I084,Demais
19596386,I084,Demais
19596387,I084,Demais
19596796,I084,Demais
19596797,I084,Demais
19596798,I084,Demais
19596799,I084,Demais
19596800,I084,Demais
19596891,I084,Demais
19596901,I084,Demais
19596902,I084,Demais
19596903,I084,Demais
19596904,I084,Demais
19596905,I084,Demais
19596906,I084,Demais
19597252,I084,Demais
19597443,I084,Demais
19597931,I084,Demais
19597933,I084,Demais
19597937,I084,Demais
19597938,I084,Demais
19597939,I084,Demais
19597940,I084,Demais
19597941,I084,Demais
19597942,I084,Demais
19597943,I084,Demais
19597957,I084,Demais
19597958,I084,Demais
19597959,I084,Demais
19597960,I084,Demais
19597998,I084,Demais
19597999,I084,Demais
19598000,I084,Demais
19598169,I084,Demais
19598275,I084,Demais
19598473,I084,Demais
19598587,I084,Demais
19599154,I084,Demais
19599392,I084,Demais
19599393,I084,Demais
19599394,I084,Demais
19599395,I084,Demais
19599396,I084,Demais
19599542,I084,Demais
19599543,I084,Demais
19599724,I084,Demais
19599748,I084,Demais
19599749,I084,Demais
19599750,I084,Demais
19599968,I084,Demais
19599969,I084,Demais
19599970,I084,Demais
19599971,I084,Demais
19599972,I084,Demais
19599973,I084,Demais
19599974,I084,Demais
19599975,I084,Demais
19600353,I084,Demais
19600666,I084,Demais
19601229,I084,Demais
19602025,I084,Demais
19602082,I084,Demais
19602083,I084,Demais
19602084,I084,Demais
19602085,I084,Demais
19602086,I084,Demais
19602087,I084,Demais
19602088,I084,Demais
19602089,I084,Demais
19602090,I084,Demais
19602091,I084,Demais
19602092,I084,Demais
19602093,I084,Demais
19602224,I084,Demais
19602316,I084,Demais
19602536,I084,Demais
19602537,I084,Demais
19602538,I084,Demais
19602539,I084,Demais
19602540,I084,Demais
19602570,I084,Demais
19602571,I084,Demais
19602572,I084,Demais
19602728,I084,Demais
19602729,I084,Demais
19602730,I084,Demais
19602731,I084,Demais
19602732,I084,Demais
19602733,I084,Demais
19602734,I084,Demais
19602735,I084,Demais
19603045,I084,Demais
19603394,I084,Demais
19603518,I084,Demais
19603695,I084,Demais
19603911,I084,Demais
19604420,I084,Demais
19604437,I084,Demais
19604556,I084,Demais
19605120,I084,Demais
19605121,I084,Demais
19605144,I084,Demais
19605508,I084,Demais
19605512,I084,Demais
19605717,I084,Demais
19606009,I084,Demais
19606116,I084,Demais
19606204,I084,Demais
19606289,I084,Demais
19607203,I084,Demais
19608074,I084,Demais
19608191,I084,Demais
19608208,I084,Demais
19608209,I084,Demais
19608210,I084,Demais
19608211,I084,Demais
19608212,I084,Demais
19608213,I084,Demais
19608214,I084,Demais
19608215,I084,Demais
19608216,I084,Demais
19608217,I084,Demais
19608247,I084,Demais
19608296,I084,Demais
19608297,I084,Demais
19608298,I084,Demais
19608458,I084,Demais
19608676,I084,Demais
19608677,I084,Demais
19608678,I084,Demais
19608679,I084,Demais
19608945,I084,Demais
19608946,I084,Demais
19608947,I084,Demais
19608948,I084,Demais
19608949,I084,Demais
19609077,I084,Demais
19609078,I084,Demais
19609079,I084,Demais
19609080,I084,Demais
19609081,I084,Demais
19609082,I084,Demais
19609083,I084,Demais
19609084,I084,Demais
19609085,I084,Demais
19609086,I084,Demais
19609184,I084,Demais
19609185,I084,Demais
19609186,I084,Demais
19609187,I084,Demais
19609188,I084,Demais
19609189,I084,Demais
19609190,I084,Demais
19609191,I084,Demais
19609192,I084,Demais
19609193,I084,Demais
19609194,I084,Demais
19609195,I084,Demais
19609486,I084,Demais
19609487,I084,Demais
19609488,I084,Demais
19609503,I084,Demais
19609655,I084,Demais
19610022,I084,Demais
19610913,I084,Demais
19610931,I084,Demais
19611076,I084,Demais
19611299,I084,Demais
19611464,I084,Demais
19611795,I084,Demais
19611796,I084,Demais
19611811,I084,Demais
19611867,I084,Demais
19611868,I084,Demais
19612097,I084,Demais
19612098,I084,Demais
19612099,I084,Demais
19612356,I084,Demais
19612359,I084,Demais
19612396,I084,Demais
19612594,I084,Demais
19612658,I084,Demais
19612691,I084,Demais
19612710,I084,Demais
19612711,I084,Demais
19612712,I084,Demais
19612713,I084,Demais
19612716,I084,Demais
19612717,I084,Demais
19612721,I084,Demais
19612722,I084,Demais
19612723,I084,Demais
19612724,I084,Demais
19612725,I084,Demais
19612759,I084,Demais
19612760,I084,Demais
19613375,I084,Demais
19614432,I084,Demais
19614433,I084,Demais
19614704,I084,Demais
19615252,I084,Demais
19615253,I084,Demais
19615254,I084,Demais
19615255,I084,Demais
19615256,I084,Demais
19615257,I084,Demais
19615258,I084,Demais
19615259,I084,Demais
19615260,I084,Demais
19615261,I084,Demais
19615262,I084,Demais
19615263,I084,Demais
19615264,I084,Demais
19615265,I084,Demais
19615266,I084,Demais
19615267,I084,Demais
19615268,I084,Demais
19615269,I084,Demais
19615270,I084,Demais
19615271,I084,Demais
19615272,I084,Demais
19615273,I084,Demais
19615274,I084,Demais
19615340,I084,Demais
19615498,I084,Demais
19616085,I084,Demais
19616178,I084,Demais
19616407,I084,Demais
19616497,I084,Demais
19616845,I084,Demais
19617187,I084,Demais
19617561,I084,Demais
19617832,I084,Demais
19617935,I084,Demais
19617936,I084,Demais
19617941,I084,Demais
19617942,I084,Demais
19617943,I084,Demais
19618043,I084,Demais
19618044,I084,Demais
19618045,I084,Demais
19618046,I084,Demais
19618047,I084,Demais
19618048,I084,Demais
19618382,I084,Demais
19618495,I084,Demais
19618497,I084,Demais
19618570,I084,Demais
19618591,I084,Demais
19618630,I084,Demais
19619039,I084,Demais
19619126,I084,Demais
19619127,I084,Demais
19619128,I084,Demais
19619129,I084,Demais
